university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
Estrella Mountain Community College,Avondale,"Science, Engineering & Math",AS,Science,2 Years,High school diploma or GED; Open Admission,EdReady/Placement Tests (unless exempt); No SAT/ACT required,"Tuition: ~$2,000/year (In-county); ~$8,000/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.estrellamountain.edu/degrees-certificates
Estrella Mountain Community College,Avondale,"Science, Engineering & Math",AS,Engineering,2 Years,High school diploma or GED; Open Admission,EdReady/Placement Tests (unless exempt); No SAT/ACT required,"Tuition: ~$2,000/year (In-county); ~$8,000/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.estrellamountain.edu/degrees-certificates
Foothill College,Los Altos Hills,Biological & Health Sciences,AS,Dental Assisting,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Biological & Health Sciences,AS,Dental Hygiene,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Biological & Health Sciences,AS,Diagnostic Medical Sonography,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Biological & Health Sciences,AS,Pharmacy Technology,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Biological & Health Sciences,AS,Radiologic Technology,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Biological & Health Sciences,AS,Respiratory Therapy,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Biological & Health Sciences,AS,Veterinary Technology,2 Years,Prerequisite courses required; Competitive admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Biological & Health Sciences,BS,Dental Hygiene,2 Years (Post-Associate),AS in Dental Hygiene required,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$2,000/year (In-state); ~$10,000/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Biological & Health Sciences,BS,Respiratory Care,2 Years (Post-Associate),AS in Respiratory Care required,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$2,000/year (In-state); ~$10,000/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Biological & Health Sciences,Certificate,Paramedic,1 Year,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$500 to $2,000 total","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Biological & Health Sciences,Certificate,Pharmacy Technician,1 Year,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$500 to $2,000 total","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Business & Social Sciences,AA,Accounting,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Business & Social Sciences,AA,Anthropology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Business & Social Sciences,AA,Business Administration,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Business & Social Sciences,AA,Child Development,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Business & Social Sciences,AA,Economics,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Business & Social Sciences,AA,Geography,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Business & Social Sciences,AA,History,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Business & Social Sciences,AA,Political Science,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Business & Social Sciences,AA,Psychology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Business & Social Sciences,AA,Sociology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Fine Arts & Communication,AA,Art History,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Fine Arts & Communication,AA,Communication Studies,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Fine Arts & Communication,AA,Graphic and Interactive Design,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Fine Arts & Communication,AA,Music,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Fine Arts & Communication,AA,Music Technology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Fine Arts & Communication,AA,Photography,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Fine Arts & Communication,AA,Theatre Arts,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Kinesiology & Athletics,AA,Kinesiology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Kinesiology & Athletics,Certificate,Personal Trainer,1 Semester,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$500 to $2,000 total","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Language Arts,AA,English,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Language Arts,AA,Spanish,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,Language Arts,AA,Japanese,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,"Science, Technology, Engineering & Math",AS,Biology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,"Science, Technology, Engineering & Math",AS,Chemistry,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,"Science, Technology, Engineering & Math",AS,Computer Science,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,"Science, Technology, Engineering & Math",AS,Engineering,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,"Science, Technology, Engineering & Math",AS,Mathematics,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Foothill College,Los Altos Hills,"Science, Technology, Engineering & Math",AS,Physics,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,500/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Winter, Spring, Summer starts)",https://foothill.edu/programs/
Fullerton College,Fullerton,Business and Computer Information Systems,AS,Accounting,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Business and Computer Information Systems,AS,Business Administration,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Business and Computer Information Systems,AS,Computer Information Systems,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Business and Computer Information Systems,AS,Cybersecurity,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Business and Computer Information Systems,AS,Marketing,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Business and Computer Information Systems,AS,Real Estate,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Business and Computer Information Systems,Certificate,Real Estate Sales,1 Year,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$500 to $1,500 total","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Fine Arts,AA,Art,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Fine Arts,AA,Art History,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Fine Arts,AA,Commercial Music,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Fine Arts,AA,Music,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Fine Arts,AA,Photography,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Fine Arts,AA,Theatre Arts,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Humanities,AA,English,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Humanities,AA,Communication Studies,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Humanities,AA,Journalism,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Humanities,AA,Foreign Languages,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Math and Computer Science,AS,Computer Science,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Math and Computer Science,AS,Mathematics,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Natural Sciences,AS,Biology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Natural Sciences,AS,Chemistry,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Natural Sciences,AS,Earth Science,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Natural Sciences,AS,Physics,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Natural Sciences,AS,Pre-Nursing,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Social Sciences,AA,Administration of Justice,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Social Sciences,AA,Anthropology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Social Sciences,AA,Child Development,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Social Sciences,AA,Economics,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Social Sciences,AA,History,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Social Sciences,AA,Political Science,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Social Sciences,AA,Psychology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Social Sciences,AA,Sociology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Social Sciences,Certificate,Child Development Teacher,1 Year,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$500 to $1,500 total","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Technology and Engineering,AS,Architecture,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Technology and Engineering,AS,Automotive Technology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Technology and Engineering,AS,Construction Technology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Technology and Engineering,AS,Cosmetology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Technology and Engineering,AS,Machine Technology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Fullerton College,Fullerton,Technology and Engineering,AS,Welding Technology,2 Years,High school diploma or 18+ years old; Open Admission,Multiple Measures Placement; No SAT/ACT required,"Tuition: ~$1,200/year (In-state); ~$8,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://www.fullcoll.edu/academics/
Gateway Community College,New Haven,Allied Health and Nursing,AS,Diagnostic Medical Sonography,2 Years,Prerequisite courses required; Competitive admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Allied Health and Nursing,AS,Nursing,2 Years,Prerequisite courses required; Competitive admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Allied Health and Nursing,AS,Nutrition and Dietetics,2 Years,Prerequisite courses required; Competitive admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Allied Health and Nursing,AS,Radiography,2 Years,Prerequisite courses required; Competitive admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Allied Health and Nursing,AS,Surgical Technology,2 Years,Prerequisite courses required; Competitive admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Allied Health and Nursing,Certificate,Emergency Medical Technician,1 Semester,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$1,500 to $3,500 total","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Business and IT,AS,Accounting,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Business and IT,AS,Business Administration,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Business and IT,AS,Computer Science,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Business and IT,AS,Computer Information Systems,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
Gateway Community College,New Haven,Business and IT,AS,Culinary Arts,2 Years,High school diploma or GED; Open Admission,Accuplacer Placement Test (unless exempt); No SAT/ACT required,"Tuition: ~$4,500/year (In-state); ~$13,500/year (Out-of-state)","Rolling Admission (Fall, Spring, Summer starts)",https://gatewayct.edu/Programs
