university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
New York University (NYU),New York,School of Professional Studies,MS,Global Sport,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/professional-studies/programs/global-sport-ms/
New York University (NYU),New York,Tisch School of the Arts,MFA,Graduate Musical Theatre Writing,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts/programs/musical-theatre-writing-mfa/
New York University (NYU),New York,School of Professional Studies,AAS,Health Administration,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/undergraduate/professional-studies/programs/health-administration-aas/
New York University (NYU),New York,Wagner Graduate School,MHA,Health Administration,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/public-service/programs/online-health-administration-mha/
New York University (NYU),New York,School of Law,MS,Health Law and Strategy,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/law/programs/health-law-strategy-ms/
New York University (NYU),New York,Wagner Graduate School,MPA,Health Policy and Management,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/public-service/programs/health-policy-management-mpa/
New York University (NYU),New York,School of Professional Studies,BS,Healthcare Management,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/professional-studies/programs/healthcare-management-bs/
New York University (NYU),New York,College of Arts and Science,BA,Hebrew and Judaic Studies,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/arts-science/programs/hebrew-judaic-studies-ba/
New York University (NYU),New York,College of Arts and Science,MA,Hebrew and Judaic Studies,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/hebrew-judaic-studies-ma/
New York University (NYU),New York,College of Arts and Science,PhD,Hebrew and Judaic Studies,5 Years,Bachelor's or Master's degree; Strong research/academic background,TOEFL iBT 100+ or IELTS 7.0+,Fully Funded (Tuition covered + stipend),01-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/hebrew-judaic-studies-phd/
New York University (NYU),New York,College of Arts and Science,PhD,Hebrew and Judaic Studies and History,5 Years,Bachelor's or Master's degree; Strong research/academic background,TOEFL iBT 100+ or IELTS 7.0+,Fully Funded (Tuition covered + stipend),01-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/hebrew-judaic-studies-history-phd/
New York University (NYU),New York,College of Arts and Science,BA,Hellenic Studies,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/arts-science/programs/hellenic-studies-ba/
New York University (NYU),New York,Steinhardt School,PhD,Higher Education,5 Years,Bachelor's or Master's degree; Strong research/academic background,TOEFL iBT 100+ or IELTS 7.0+,Fully Funded (Tuition covered + stipend),01-Dec-2026,https://bulletins.nyu.edu/graduate/culture-education-human-development/programs/higher-education-phd/
New York University (NYU),New York,Steinhardt School,EdD,Higher Education Administration,5 Years,Bachelor's or Master's degree; Strong research/academic background,TOEFL iBT 100+ or IELTS 7.0+,Fully Funded (Tuition covered + stipend),01-Dec-2026,https://bulletins.nyu.edu/graduate/culture-education-human-development/programs/higher-education-administration-edd/
New York University (NYU),New York,Steinhardt School,MA,Higher Education and Student Affairs,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/culture-education-human-development/programs/higher-education-student-affairs-ma/
New York University (NYU),New York,College of Arts and Science,MA,Historical and Sustainable Architecture,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/historical-sustainable-architecture-ma/
New York University (NYU),New York,NYU Abu Dhabi,BA,History,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/abu-dhabi/programs/history-ba/
New York University (NYU),New York,College of Arts and Science,BA,History,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/arts-science/programs/history-ba/
New York University (NYU),New York,College of Arts and Science,MA,History,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/history-ma/
New York University (NYU),New York,College of Arts and Science,PhD,History,5 Years,Bachelor's or Master's degree; Strong research/academic background,TOEFL iBT 100+ or IELTS 7.0+,Fully Funded (Tuition covered + stipend),01-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/history-phd/
New York University (NYU),New York,College of Arts and Science,PhD,History and Middle Eastern and Islamic Studies,5 Years,Bachelor's or Master's degree; Strong research/academic background,TOEFL iBT 100+ or IELTS 7.0+,Fully Funded (Tuition covered + stipend),01-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/history-middle-eastern-studies-phd/
New York University (NYU),New York,College of Arts and Science,MA,History of Art and Archaeology,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/history-art-archaeology-ma/
New York University (NYU),New York,College of Arts and Science,PhD,History of Art and Archaeology,5 Years,Bachelor's or Master's degree; Strong research/academic background,TOEFL iBT 100+ or IELTS 7.0+,Fully Funded (Tuition covered + stipend),01-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/history-art-archaeology-phd/
New York University (NYU),New York,NYU Shanghai,BS,Honors Mathematics,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/shanghai/programs/honors-mathematics-bs/
New York University (NYU),New York,School of Professional Studies,AAS,Hospitality Management,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/undergraduate/professional-studies/programs/hospitality-management-aas/
New York University (NYU),New York,School of Professional Studies,BS,"Hospitality, Travel and Tourism Management",4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/professional-studies/programs/hospitality-travel-tourism-management-bs/
New York University (NYU),New York,School of Professional Studies,MS,Human Capital Analytics and Technology,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/professional-studies/programs/human-capital-analytics-technology-ms/
New York University (NYU),New York,School of Professional Studies,MS,Human Capital Management,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/professional-studies/programs/human-capital-management-ms/
New York University (NYU),New York,School of Professional Studies,MS/MS,Human Capital Management/Human Capital Analytics and Technology,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/professional-studies/programs/human-capital-management-human-capital-analytics-technology-ms-ms/
New York University (NYU),New York,Steinhardt School,MA,Human Development Research and Policy,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/culture-education-human-development/programs/human-development-research-policy-ma/
New York University (NYU),New York,College of Arts and Science,MS,Human Skeletal Biology,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/human-skeletal-biology-ms/
New York University (NYU),New York,Tandon School of Engineering,PhD,"Human-Centered Technology, Innovation & Design",5 Years,Bachelor's or Master's degree; Strong research/academic background,TOEFL iBT 100+ or IELTS 7.0+,Fully Funded (Tuition covered + stipend),01-Dec-2026,https://bulletins.nyu.edu/graduate/engineering/programs/human-centered-technology-innovation-design-phd/
New York University (NYU),New York,NYU Shanghai,BA,Humanities,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/shanghai/programs/humanities-ba/
New York University (NYU),New York,School of Professional Studies,BA,Humanities,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/professional-studies/programs/humanities-ba/
New York University (NYU),New York,Steinhardt School,MAT,Inclusive Childhood Teacher Residency,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/culture-education-human-development/programs/inclusive-childhood-teacher-residency-mat/
New York University (NYU),New York,Gallatin School,BA,Individualized Major,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/individualized-study/programs/individualized-major-ba/
New York University (NYU),New York,Gallatin School,MA,Individualized Study,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/individualized-study/programs/individualized-study-ma/
New York University (NYU),New York,Tandon School of Engineering,MS,Industrial Engineering,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/engineering/programs/industrial-engineering-ms/
New York University (NYU),New York,College of Arts and Science,MA,Industrial/Organizational Psychology,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/industrial-organizational-psychology-ma/
New York University (NYU),New York,College of Arts and Science,MS,Information Systems,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/information-systems-ms/
New York University (NYU),New York,Stern School of Business,PhD,Information Systems,5 Years,Bachelor's or Master's degree; Strong research/academic background,TOEFL iBT 100+ or IELTS 7.0+,Fully Funded (Tuition covered + stipend),01-Dec-2026,https://bulletins.nyu.edu/graduate/business/programs/information-systems-phd/
New York University (NYU),New York,School of Professional Studies,AAS,Information Systems Management,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/undergraduate/professional-studies/programs/information-systems-management-aas/
New York University (NYU),New York,School of Professional Studies,BS,Information Systems Management,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/professional-studies/programs/information-systems-management-bs/
New York University (NYU),New York,Steinhardt School,BM,Instrumental Performance,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/culture-education-human-development/programs/instrumental-performance-bm/
New York University (NYU),New York,Steinhardt School,MM,Instrumental Performance,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/culture-education-human-development/programs/instrumental-performance-mm/
New York University (NYU),New York,Tandon School of Engineering,BS,Integrated Design and Media,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/engineering/programs/integrated-design-media-bs/
New York University (NYU),New York,Tandon School of Engineering,MS,Integrated Design and Media,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/engineering/programs/integrated-design-media-ms/
New York University (NYU),New York,School of Professional Studies,MS,Integrated Marketing,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/professional-studies/programs/integrated-marketing-ms/
New York University (NYU),New York,NYU Abu Dhabi,BA,Interactive Media,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/abu-dhabi/programs/interactive-media-ba/
New York University (NYU),New York,Stern School of Business,BS,Interactive Media + Business,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/shanghai/programs/interactive-media-business-bs/
New York University (NYU),New York,Tisch School of the Arts,BFA,Interactive Media Arts,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/arts/programs/interactive-media-arts-bfa/
New York University (NYU),New York,Tisch School of the Arts,BS,Interactive Media Arts,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/shanghai/programs/interactive-media-arts-bs/
New York University (NYU),New York,Tisch School of the Arts,MA,Interactive Media Arts,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts/programs/interactive-media-arts-ma/
New York University (NYU),New York,Tisch School of the Arts,MPS,Interactive Telecommunications,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts/programs/interactive-telecommunications-mps/
New York University (NYU),New York,College of Arts and Science,MA,Interdisciplinary Studies,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/interdisciplinary-studies-ma/
New York University (NYU),New York,Stern School of Business,LLM,"International Business Regulation, Litigation & Arbitration",2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/law/programs/international-business-regulation-litigation-arbitration-llm/
New York University (NYU),New York,Steinhardt School,MA,International Education,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/culture-education-human-development/programs/international-education-ma/
New York University (NYU),New York,Steinhardt School,PhD,International Education,5 Years,Bachelor's or Master's degree; Strong research/academic background,TOEFL iBT 100+ or IELTS 7.0+,Fully Funded (Tuition covered + stipend),01-Dec-2026,https://bulletins.nyu.edu/graduate/culture-education-human-development/programs/international-education-phd/
New York University (NYU),New York,School of Law,LLM,International Legal Studies,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/law/programs/international-legal-studies-llm/
New York University (NYU),New York,College of Arts and Science,BA,International Relations,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/arts-science/programs/international-relations-ba/
New York University (NYU),New York,College of Arts and Science,MA,International Relations,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/international-relations-ma/
New York University (NYU),New York,School of Law,LLM,International Taxation,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/law/programs/international-taxation-llm/
New York University (NYU),New York,College of Arts and Science,MA,Irish and Irish American Studies,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/irish-american-studies-ma/
New York University (NYU),New York,College of Arts and Science,BA,Italian,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/arts-science/programs/italian-ba/
New York University (NYU),New York,College of Arts and Science,BA,Italian and Linguistics,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/arts-science/programs/italian-linguistics-ba/
New York University (NYU),New York,College of Arts and Science,MA,Italian Studies,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/italian-studies-ma/
New York University (NYU),New York,College of Arts and Science,PhD,Italian Studies,5 Years,Bachelor's or Master's degree; Strong research/academic background,TOEFL iBT 100+ or IELTS 7.0+,Fully Funded (Tuition covered + stipend),01-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/italian-studies-phd/
New York University (NYU),New York,College of Arts and Science,BA,Journalism,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/arts-science/programs/journalism-ba/
New York University (NYU),New York,College of Arts and Science,MA,Journalism,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/journalism-ma/
New York University (NYU),New York,College of Arts and Science,MA,Journalism and Africana Studies,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/journalism-africana-studies-ma/
New York University (NYU),New York,College of Arts and Science,MA,Journalism and East Asian Studies,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/journalism-east-asian-studies-ma/
New York University (NYU),New York,College of Arts and Science,MA,Journalism and European and Mediterranean Studies,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/journalism-european-mediterranean-studies-ma/
New York University (NYU),New York,College of Arts and Science,MA,Journalism and French Studies,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/journalism-french-studies-ma/
New York University (NYU),New York,College of Arts and Science,MA,Journalism and International Relations,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/journalism-international-relations-ma/
New York University (NYU),New York,College of Arts and Science,MA,Journalism and Latin American and Caribbean Studies,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/journalism-latin-american-caribbean-studies-ma/
New York University (NYU),New York,College of Arts and Science,MA,Journalism and Near Eastern Studies,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/journalism-near-eastern-studies-ma/
New York University (NYU),New York,College of Arts and Science,MA,Journalism and Russian and Slavic Studies,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/journalism-russian-slavic-studies-ma/
New York University (NYU),New York,School of Law,JSD,Juridical Science,5 Years,Bachelor's or Master's degree; Strong research/academic background,TOEFL iBT 100+ or IELTS 7.0+,Fully Funded (Tuition covered + stipend),01-Dec-2026,https://bulletins.nyu.edu/graduate/law/programs/juridical-science-jsd/
New York University (NYU),New York,College of Arts and Science,BA,Language and Mind,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/arts-science/programs/language-mind-ba/
New York University (NYU),New York,College of Arts and Science,BA,Latin American and Caribbean Studies,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/arts-science/programs/latin-american-caribbean-studies-ba/
New York University (NYU),New York,College of Arts and Science,MA,Latin American and Caribbean Studies,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/arts-science/programs/latin-american-caribbean-studies-ma/
New York University (NYU),New York,College of Arts and Science,BA,Latino Studies,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/arts-science/programs/latino-studies-ba/
New York University (NYU),New York,School of Law,JD,Law,5 Years,Bachelor's or Master's degree; Strong research/academic background,TOEFL iBT 100+ or IELTS 7.0+,Fully Funded (Tuition covered + stipend),01-Dec-2026,https://bulletins.nyu.edu/graduate/law/programs/law-jd/
New York University (NYU),New York,School of Law,LLM,Law,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/law/programs/law-llm/
New York University (NYU),New York,Steinhardt School,EdD,Leadership and Innovation,5 Years,Bachelor's or Master's degree; Strong research/academic background,TOEFL iBT 100+ or IELTS 7.0+,Fully Funded (Tuition covered + stipend),01-Dec-2026,https://bulletins.nyu.edu/graduate/culture-education-human-development/programs/leadership-innovation-edd/
New York University (NYU),New York,School of Professional Studies,BS,Leadership and Management Studies,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/professional-studies/programs/leadership-management-studies-bs/
New York University (NYU),New York,Steinhardt School,MA,Learning Technology and Experience Design,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/culture-education-human-development/programs/learning-technology-experience-design-ma/
New York University (NYU),New York,NYU Abu Dhabi,BA,Legal Studies,4 Years,Unweighted GPA 3.7+; Test-optional (SAT/ACT not strictly required),TOEFL iBT 100+ or IELTS 7.5+,"Tuition: ~$68,576/year",05-Jan-2027,https://bulletins.nyu.edu/undergraduate/abu-dhabi/programs/legal-studies-ba/
New York University (NYU),New York,School of Law,LLM,Legal Theory,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/graduate/law/programs/legal-theory-llm/
New York University (NYU),New York,Tisch School of the Arts,AA,Liberal Arts,2 Years,Bachelor's degree; Strong academic record,TOEFL iBT 100+ or IELTS 7.0+,"Tuition: ~$45,000 - $75,000+/year (varies by program)",15-Dec-2026,https://bulletins.nyu.edu/undergraduate/professional-studies/programs/liberal-arts-aa/
